,PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,OVERALL_PICK,TEAM_NAME,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG,POSITION,HEIGHT,WEIGHT,WINGSPAN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,BMI,VERTICAL_RATIO
931,1626202,Joe Young,2015,2,43,Pacers,Oregon,College/University,1,,,,,,,,,,,,,,,
932,1626150,Andrew Harrison,2015,2,44,Suns,Kentucky,College/University,1,G,76.5,213.2,81.0,5.9,8.25,9.25,26.5,33.0,11.2,,3.34,,25.610594215899866,0.43137254901960786
933,1626194,Marcus Thornton,2015,2,45,Celtics,William & Mary,College/University,0,G,73.75,177.4,79.75,5.3,8.25,8.5,34.5,43.0,10.78,2.88,3.02,3.0,22.928988221775352,0.5830508474576271
934,1626181,Norman Powell,2015,2,46,Bucks,California-Los Angeles,College/University,1,G,75.0,215.4,82.75,6.4,9.25,9.0,32.5,40.5,10.69,3.2,3.2,5.0,26.920213333333333,0.54
935,1626222,Arturas Gudaitis,2015,2,47,76ers,BC Zalgiris (Lithuania),Other Team/Club,0,,,,,,,,,,,,,,,
936,1626177,Dakari Johnson,2015,2,48,Thunder,Kentucky,College/University,1,C,83.0,264.6,86.0,14.9,9.25,10.5,22.5,25.0,11.76,2.94,3.62,4.0,27.001567716649735,0.30120481927710846
937,1626206,Aaron White,2015,2,49,Wizards,Iowa,College/University,0,,,,,,,,,,,,,,,
938,1626226,Marcus Eriksson,2015,2,50,Hawks,FC Barcelona Basquet (Spain),Other Team/Club,0,,,,,,,,,,,,,,,
939,1626227,Tyler Harvey,2015,2,51,Magic,Eastern Washington,College/University,0,G,74.75,181.4,77.5,9.2,7.75,8.75,26.0,28.5,10.56,2.93,3.44,1.0,22.822867753157123,0.38127090301003347
940,1626228,Satnam Singh,2015,2,52,Mavericks,IMG Academy,High School,0,,,,,,,,,,,,,,,
941,1626218,Sir'Dominic Pointer,2015,2,53,Cavaliers,St. John's (NY),College/University,0,,,,,,,,,,,,,,,
942,1626229,Daniel Diez,2015,2,54,Jazz,San Sebastian Gipuzkoa BC (Spain),Other Team/Club,0,,,,,,,,,,,,,,,
943,1626215,Cady Lalanne,2015,2,55,Spurs,Massachusetts,College/University,0,,,,,,,,,,,,,,,
944,1626183,Branden Dawson,2015,2,56,Pelicans,Michigan State,College/University,1,F,77.5,230.2,83.0,5.8,9.0,8.75,28.5,34.5,12.22,3.53,3.2,12.0,26.943700312174816,0.44516129032258067
945,1626230,Nikola Radicevic,2015,2,57,Nuggets,CB Sevilla (Spain),Other Team/Club,0,,,,,,,,,,,,,,,
946,1626160,JP Tokoto,2015,2,58,76ers,North Carolina,College/University,1,G,77.25,195.8,82.0,4.1,8.0,8.75,34.5,40.0,10.97,3.2,3.27,12.0,23.065933536515118,0.517799352750809
947,1626231,Dimitrios Agravanis,2015,2,59,Hawks,Olympiacos B.C. (Greece),Other Team/Club,0,,,,,,,,,,,,,,,
948,1626232,Luka Mitrovic,2015,2,60,76ers,Red Star Belgrade (Serbia),Other Team/Club,0,,,,,,,,,,,,,,,
949,1627732,Ben Simmons,2016,1,1,76ers,Louisiana State,College/University,1,,,,,,,,,,,,,,,
950,1627742,Brandon Ingram,2016,1,2,Lakers,Duke,College/University,1,,,,,,,,,,,,,,,
951,1627759,Jaylen Brown,2016,1,3,Celtics,California,College/University,1,G,77.25,222.8,83.75,5.05,8.75,9.0,,,,,,,26.246629172296064,
952,1627733,Dragan Bender,2016,1,4,Suns,Maccabi Tel Aviv B.C. (Israel),Other Team/Club,1,,,,,,,,,,,,,,,
953,1627739,Kris Dunn,2016,1,5,Timberwolves,Providence,College/University,1,G,75.0,,81.5,,,,,,,,,,,
954,1627741,Buddy Hield,2016,1,6,Pelicans,Oklahoma,College/University,1,G,75.75,212.4,81.25,6.1,8.5,9.0,,,,,,,26.02223311440055,
955,1627750,Jamal Murray,2016,1,7,Nuggets,Kentucky,College/University,1,,,,,,,,,,,,,,,
956,1627737,Marquese Chriss,2016,1,8,Suns,Washington,College/University,1,F,80.75,233.0,84.25,8.5,9.0,9.0,32.5,38.5,11.93,3.05,3.26,,25.12037880167547,0.47678018575851394
957,1627751,Jakob Poeltl,2016,1,9,Raptors,Utah,College/University,1,C,84.25,239.0,86.75,5.8,9.25,10.25,,,,,,,23.670825665454483,
958,1627748,Thon Maker,2016,1,10,Bucks,,,1,F,83.75,216.0,87.0,6.05,8.75,9.5,32.0,36.5,11.15,3.09,3.33,,21.649079973267987,0.43582089552238806
959,1627734,Domantas Sabonis,2016,1,11,Thunder,Gonzaga,College/University,1,,,,,,,,,,,,,,,
960,1627752,Taurean Prince,2016,1,12,Jazz,Baylor,College/University,1,F,78.5,220.2,83.5,6.45,9.0,8.5,34.0,36.0,10.96,2.8,3.24,,25.12079191853625,0.4585987261146497
961,1627834,Georgios Papagiannis,2016,1,13,Kings,Panathinaikos B.C. (Greece),Other Team/Club,1,,,,,,,,,,,,,,,
962,1627756,Denzel Valentine,2016,1,14,Bulls,Michigan State,College/University,1,G,76.0,210.4,82.75,9.2,8.5,9.75,27.0,32.0,10.51,3.22,3.46,,25.60789473684211,0.42105263157894735
963,1627823,Juancho Hernangomez,2016,1,15,Nuggets,Movistar Estudiantes,Other Team/Club,1,,,,,,,,,,,,,,,
964,1627824,Guerschon Yabusele,2016,1,16,Celtics,SPO Rouen Basket,Other Team/Club,1,,,,,,,,,,,,,,,
965,1627735,Wade Baldwin IV,2016,1,17,Grizzlies,Vanderbilt,College/University,1,G,74.5,201.8,83.25,5.2,9.0,9.75,32.5,38.0,10.45,3.01,3.19,,25.560181973784967,0.5100671140939598
966,1627740,Henry Ellenson,2016,1,18,Pistons,Marquette,College/University,1,F,82.0,242.0,86.25,11.2,8.5,9.75,,,,,,,25.301308744794763,
967,1627736,Malik Beasley,2016,1,19,Nuggets,Florida State,College/University,1,G,75.5,189.8,79.0,6.9,8.5,9.0,,,,,,,23.407640015788783,
968,1627747,Caris LeVert,2016,1,20,Pacers,Michigan,College/University,1,G,77.75,191.0,82.0,7.55,8.5,9.25,,,,,,,22.212011869190768,
969,1627761,DeAndre' Bembry,2016,1,21,Hawks,Saint Joseph's,College/University,1,G,76.25,206.6,81.25,7.0,8.0,9.25,32.0,38.0,10.9,2.87,3.17,,24.980777210427302,0.49836065573770494
970,1627781,Malachi Richardson,2016,1,22,Hornets,Syracuse,College/University,1,G,76.75,199.6,84.0,7.0,8.75,10.0,33.0,38.0,10.56,3.25,3.33,,23.820950885420533,0.495114006514658
971,1627790,Ante Zizic,2016,1,23,Celtics,KK Cibona (Croatia),Other Team/Club,1,,,,,,,,,,,,,,,
972,1627789,Timothe Luwawu-Cabarrot,2016,1,24,76ers,KK Mega Vizura,Other Team/Club,1,,,,,,,,,,,,,,,
973,1627744,Brice Johnson,2016,1,25,Clippers,North Carolina,College/University,1,F,81.0,208.6,84.5,7.5,9.0,8.25,33.5,38.0,11.88,2.94,3.2,,22.351135497637554,0.4691358024691358
974,1627788,Furkan Korkmaz,2016,1,26,76ers,Anadolu Efes S.K. (Turkey),Other Team/Club,1,,,,,,,,,,,,,,,
975,1627783,Pascal Siakam,2016,1,27,Raptors,New Mexico State,College/University,1,F,80.25,226.6,87.25,5.2,9.25,10.0,30.5,36.5,11.25,3.09,3.41,,24.735753729098125,0.45482866043613707
976,1627746,Skal Labissiere,2016,1,28,Kings,Kentucky,College/University,1,F,82.5,215.8,86.5,5.7,8.75,9.0,,,,,,,22.289425160697892,
977,1627749,Dejounte Murray,2016,1,29,Spurs,Washington,College/University,1,,,,,,,,,,,,,,,
978,1627745,Damian Jones,2016,1,30,Warriors,Vanderbilt,College/University,1,C,82.25,243.6,87.75,6.55,8.75,10.5,36.0,37.0,11.35,3.12,3.2,,25.31400116406907,0.44984802431610943
979,1627738,Deyonta Davis,2016,2,31,Celtics,Michigan State,College/University,1,F,81.25,237.2,86.5,9.7,9.0,9.25,,,,,,,25.25941396449704,
980,1627826,Ivica Zubac,2016,2,32,Lakers,KK Mega Vizura,Other Team/Club,1,,,,,,,,,,,,,,,
981,1627767,Cheick Diallo,2016,2,33,Clippers,Kansas,College/University,1,F,79.5,218.6,88.5,5.6,8.5,9.75,31.0,35.0,11.24,3.3,3.26,,24.314829318460504,0.44025157232704404
982,1627755,Tyler Ulis,2016,2,34,Suns,Kentucky,College/University,1,G,68.75,149.2,74.0,5.2,7.5,7.5,32.5,38.0,10.8,2.88,3.2,,22.191095537190083,0.5527272727272727
983,1627825,Rade Zagorac,2016,2,35,Celtics,KK Mega Vizura,Other Team/Club,1,,,,,,,,,,,,,,,
984,1627763,Malcolm Brogdon,2016,2,36,Bucks,Virginia,College/University,1,G,75.75,223.0,82.5,5.4,9.0,10.25,30.5,35.5,10.77,2.64,3.31,,27.32089446568419,0.46864686468646866
985,1627778,Chinanu Onuaku,2016,2,37,Rockets,Louisville,College/University,1,C,81.0,245.2,86.75,8.55,9.0,8.0,27.5,33.5,11.65,3.0,3.5,,26.272763298277702,0.41358024691358025
986,1627775,Patrick McCaw,2016,2,38,Warriors,Nevada-Las Vegas,College/University,1,G,77.25,180.8,82.0,4.7,8.75,8.75,30.0,38.0,11.01,2.97,3.3,,21.298880405525708,0.4919093851132686
987,1627837,David Michineau,2016,2,39,Pelicans,Elan Chalon (France),Other Team/Club,0,,,,,,,,,,,,,,,
988,1627754,Diamond Stone,2016,2,40,Pelicans,Maryland,College/University,1,C,81.0,254.4,86.75,12.85,8.5,7.75,27.0,29.5,12.02,3.22,3.5,,27.258527663465937,0.36419753086419754
989,1627757,Stephen Zimmerman,2016,2,41,Magic,Nevada-Las Vegas,College/University,1,C,82.25,234.0,87.25,11.15,9.0,9.0,26.0,31.0,12.08,3.16,3.43,,24.316405059081124,0.3768996960486322
990,1627785,Isaiah Whitehead,2016,2,42,Nets,Seton Hall,College/University,1,G,75.25,210.0,80.75,9.25,8.5,8.75,27.5,35.5,11.65,3.21,3.34,,26.071235416827626,0.4717607973421927
991,1627753,Zhou Qi,2016,2,43,Rockets,Xinjiang Guanghui,Other Team/Club,1,F,85.25,218.2,91.75,4.85,9.25,9.5,31.5,32.0,11.27,2.9,3.46,,21.106746588006637,0.375366568914956
992,1627833,Isaia Cordinier,2016,2,44,Hawks,Denain ASC Voltaire,Other Team/Club,0,,,,,,,,,,,,,,,
993,1627743,Demetrius Jackson,2016,2,45,Celtics,Notre Dame,College/University,1,G,72.0,193.8,77.5,6.5,8.25,9.0,37.5,43.5,10.81,2.87,3.25,,26.28113425925926,0.6041666666666666
994,1627773,AJ Hammons,2016,2,46,Mavericks,Purdue,College/University,1,,,,,,,,,,,,,,,
995,1627774,Jake Layman,2016,2,47,Magic,Maryland,College/University,1,F,80.0,208.6,81.25,7.1,8.25,9.25,33.0,39.5,11.35,2.82,3.24,,22.913406249999998,0.49375
996,1627835,Paul Zipser,2016,2,48,Bulls,FC Bayern Muenchen,Other Team/Club,1,,,,,,,,,,,,,,,
997,1627771,Michael Gbinije,2016,2,49,Pistons,Syracuse,College/University,1,G,77.5,204.6,79.5,5.4,8.0,9.0,33.5,37.5,11.0,3.19,3.12,,23.94735483870968,0.4838709677419355
998,1627777,Georges Niang,2016,2,50,Pacers,Iowa State,College/University,1,F,78.75,230.8,82.0,10.05,9.25,9.25,25.0,31.0,11.64,3.17,3.49,,26.163148400100784,0.39365079365079364
999,1627791,Ben Bentil,2016,2,51,Celtics,Providence,College/University,1,F,79.25,229.2,85.5,9.7,9.5,10.0,29.0,33.0,11.16,3.1,3.3,,25.654963229806246,0.416403785488959
1000,1627762,Joel Bolomboy,2016,2,52,Jazz,Weber State,College/University,1,F,79.5,224.4,85.75,5.15,9.0,10.25,37.5,40.5,10.26,2.86,3.17,,24.95996202681856,0.5094339622641509
1001,1627822,Petr Cornelie,2016,2,53,Nuggets,Le Mans Sarthe Basket (France),Other Team/Club,1,,,,,,,,,,,,,,,
1002,1627770,Kay Felder,2016,2,54,Hawks,Oakland,High School,1,G,68.25,177.2,74.5,5.8,8.25,8.5,35.5,44.0,11.52,2.9,3.15,,26.743222101463857,0.6446886446886447
1003,1627779,Marcus Paige,2016,2,55,Jazz,North Carolina,College/University,1,G,72.5,163.8,78.25,4.3,7.75,8.75,33.5,39.5,10.82,2.69,3.15,,21.907519619500594,0.5448275862068965
1004,1627772,Daniel Hamilton,2016,2,56,Nuggets,Connecticut,College/University,1,G,78.25,197.0,81.0,5.95,9.0,8.5,26.0,29.0,11.48,3.2,3.4,,22.617930161581725,0.3706070287539936
1005,1627845,Wang Zhelin,2016,2,57,Grizzlies,Fujian,Other Team/Club,0,,,,,,,,,,,,,,,
1006,1627846,Abdel Nader,2016,2,58,Celtics,Iowa State,College/University,1,,,,,,,,,,,,,,,
1007,1627766,Isaiah Cousins,2016,2,59,Kings,Oklahoma,College/University,1,G,75.25,194.0,78.25,4.8,8.25,8.75,30.5,37.0,10.79,2.97,3.24,,24.084855575545525,0.49169435215946844
1008,1627820,Tyrone Wallace,2016,2,60,Jazz,California,College/University,1,,,,,,,,,,,,,,,
1009,1628365,Markelle Fultz,2017,1,1,76ers,Washington,College/University,1,G,,,,,,,,,,,,,,
1010,1628366,Lonzo Ball,2017,1,2,Lakers,California-Los Angeles,College/University,1,,,,,,,,,,,,,,,
1011,1628369,Jayson Tatum,2017,1,3,Celtics,Duke,College/University,1,,,,,,,,,,,,,,,
1012,1628367,Josh Jackson,2017,1,4,Suns,Kansas,College/University,1,,,,,,,,,,,,,,,
1013,1628368,De'Aaron Fox,2017,1,5,Kings,Kentucky,College/University,1,G,74.0,169.6,78.5,4.5,8.5,8.5,,,,,,,21.772972972972973,
1014,1628371,Jonathan Isaac,2017,1,6,Magic,Florida State,College/University,1,,,,,,,,,,,,,,,
1015,1628374,Lauri Markkanen,2017,1,7,Timberwolves,Arizona,College/University,1,,,,,,,,,,,,,,,
1016,1628373,Frank Ntilikina,2017,1,8,Knicks,SIG Strasbourg (France),Other Team/Club,1,,,,,,,,,,,,,,,
1017,1628372,Dennis Smith Jr.,2017,1,9,Mavericks,North Carolina State,College/University,1,,,,,,,,,,,,,,,
1018,1628380,Zach Collins,2017,1,10,Kings,Gonzaga,College/University,1,F,82.25,232.2,85.0,8.9,8.75,9.25,,,,,,,24.129355789395884,
1019,1628370,Malik Monk,2017,1,11,Hornets,Kentucky,College/University,1,,,,,,,,,,,,,,,
1020,1628379,Luke Kennard,2017,1,12,Pistons,Duke,College/University,1,G,76.5,196.2,77.25,6.6,8.0,8.75,,,,,,,23.56847366397539,
1021,1628378,Donovan Mitchell,2017,1,13,Nuggets,Louisville,College/University,1,G,73.25,211.4,82.0,5.9,8.5,9.5,36.5,40.5,11.53,3.07,3.01,10.0,27.69778564689164,0.552901023890785
1022,1628389,Bam Adebayo,2017,1,14,Heat,Kentucky,College/University,1,F,80.75,242.6,86.75,5.2,9.5,8.75,33.5,38.5,11.94,3.24,3.24,12.0,26.15538153341832,0.47678018575851394
1023,1628382,Justin Jackson,2017,1,15,Trail Blazers,North Carolina,College/University,1,F,79.0,200.8,83.0,8.1,8.75,9.25,29.5,35.5,10.8,3.06,3.3,,22.618554718795064,0.44936708860759494
1024,1628383,Justin Patton,2017,1,16,Bulls,Creighton,College/University,1,C,82.0,229.0,87.0,7.8,8.75,9.75,26.0,30.5,11.8,3.31,3.46,,23.94214753123141,0.3719512195121951
1025,1628391,D.J. Wilson,2017,1,17,Bucks,Michigan,College/University,1,F,80.75,234.4,87.0,6.4,9.25,10.25,,,,,,,25.271316700054633,
1026,1628388,T.J. Leaf,2017,1,18,Pacers,California-Los Angeles,College/University,1,F,80.75,222.2,83.0,6.8,8.5,9.5,29.0,34.5,11.55,3.27,3.27,6.0,23.95600072846476,0.42724458204334365
1027,1628381,John Collins,2017,1,19,Hawks,Wake Forest,College/University,1,F,80.25,225.2,83.25,5.4,9.0,10.0,33.0,37.5,11.66,3.27,3.27,15.0,24.58292912529964,0.4672897196261682
1028,1628385,Harry Giles III,2017,1,20,Trail Blazers,Duke,College/University,1,F,81.25,232.0,87.25,5.2,9.5,10.75,27.0,32.5,11.08,3.0,3.34,5.0,24.705666272189347,0.4
1029,1628390,Terrance Ferguson,2017,1,21,Thunder,Adelaide 36ers (Australia),Other Team/Club,1,G,77.5,184.4,80.75,5.8,8.5,10.0,28.5,38.0,11.16,3.22,3.32,,21.58305098855359,0.49032258064516127
1030,1628386,Jarrett Allen,2017,1,22,Nets,Texas,College/University,1,C,81.0,233.6,89.25,7.4,9.5,10.5,31.5,35.5,11.82,3.0,3.21,4.0,25.029843011736016,0.4382716049382716
1031,1628384,OG Anunoby,2017,1,23,Raptors,Indiana,College/University,1,F,78.25,232.4,86.25,6.8,9.25,9.5,,,,,,,26.682268880972554,
1032,1628399,Tyler Lydon,2017,1,24,Jazz,Syracuse,College/University,1,F,80.25,215.0,84.0,13.6,8.75,8.75,29.5,33.5,11.68,2.81,3.46,1.0,23.469492726196368,0.4174454828660436
1033,1628394,Anžejs Pasečņiks,2017,1,25,Magic,CB Gran Canaria (Spain),Other Team/Club,1,,,,,,,,,,,,,,,
1034,1628403,Caleb Swanigan,2017,1,26,Trail Blazers,Purdue,College/University,1,F,79.5,245.6,87.0,,9.5,10.25,,,,,,,27.318033305644555,
1035,1628398,Kyle Kuzma,2017,1,27,Nets,Utah,College/University,1,G,80.0,222.6,84.25,9.4,8.5,9.5,27.0,34.0,10.72,2.98,3.25,12.0,24.45121875,0.425
1036,1628396,Tony Bradley,2017,1,28,Lakers,North Carolina,College/University,1,C,81.25,248.8,89.0,12.0,9.5,9.5,24.5,27.5,11.79,2.99,3.44,5.0,26.49469727810651,0.3384615384615385
1037,1628401,Derrick White,2017,1,29,Spurs,Colorado,College/University,1,G,75.25,189.8,79.5,6.2,8.25,8.5,31.0,36.5,10.84,2.92,3.08,10.0,23.563430867208975,0.4850498338870432
1038,1628404,Josh Hart,2017,1,30,Jazz,Villanova,College/University,1,G,75.75,209.2,80.25,5.8,8.5,9.5,27.5,35.5,11.15,3.02,3.18,9.0,25.63018440457907,0.46864686468646866
1039,1628402,Frank Jackson,2017,2,31,Hornets,Duke,College/University,1,G,74.0,201.6,79.5,6.7,8.25,9.0,34.5,42.0,10.94,2.7,3.14,9.0,25.88108108108108,0.5675675675675675
1040,1628432,Davon Reed,2017,2,32,Suns,Miami (FL),College/University,1,G,76.5,206.2,84.0,6.5,9.25,9.5,28.5,36.0,11.37,3.21,3.34,12.0,24.76972104746038,0.47058823529411764
1041,1628411,Wes Iwundu,2017,2,33,Magic,Kansas State,College/University,1,G,77.5,193.4,85.0,4.0,8.75,9.5,31.5,36.0,11.25,3.23,3.36,5.0,22.63645369406868,0.4645161290322581
1042,1628412,Frank Mason III,2017,2,34,Kings,Kansas,College/University,1,G,71.0,188.8,75.25,4.3,8.0,9.25,34.0,41.0,11.41,3.09,3.18,15.0,26.329379091450107,0.5774647887323944
1043,1628397,Ivan Rabb,2017,2,35,Magic,California,College/University,1,F,80.75,219.6,85.5,6.8,8.75,9.0,28.5,32.5,12.68,3.23,3.35,3.0,23.675687488617736,0.4024767801857585
1044,1628413,Jonah Bolden,2017,2,36,76ers,Red Star Belgrade (Serbia),Other Team/Club,1,,,,,,,,,,,,,,,
1045,1628400,Semi Ojeleye,2017,2,37,Celtics,Southern Methodist,College/University,1,G,77.25,241.4,81.75,5.5,8.75,9.5,35.0,40.5,10.58,3.07,3.16,19.0,28.43777505472293,0.5242718446601942
1046,1628395,Jordan Bell,2017,2,38,Bulls,Oregon,College/University,1,F,79.0,223.6,83.75,5.4,9.25,9.5,31.5,38.0,10.63,2.83,3.21,16.0,25.186796987662234,0.4810126582278481
1047,1628393,Jawun Evans,2017,2,39,76ers,Oklahoma State,College/University,1,G,70.75,185.2,77.5,9.1,8.0,7.75,27.5,33.5,11.34,3.26,3.21,1.0,26.01018367066638,0.4734982332155477
1048,1628407,Dwayne Bacon,2017,2,40,Pelicans,Florida State,College/University,1,G,76.75,221.6,82.0,7.9,8.75,10.0,30.0,36.5,11.7,3.22,3.22,8.0,26.446506594234418,0.4755700325732899
1049,1628416,Tyler Dorsey,2017,2,41,Hawks,Oregon,College/University,1,G,75.0,182.6,77.25,4.7,8.5,9.25,30.5,36.0,10.55,2.98,3.16,8.0,22.820942222222218,0.48
1050,1628418,Thomas Bryant,2017,2,42,Jazz,Indiana,College/University,1,F,81.5,247.8,90.0,9.4,9.5,10.25,25.5,33.0,11.42,3.12,3.37,7.0,26.226564793556403,0.4049079754601227
1051,1628392,Isaiah Hartenstein,2017,2,43,Rockets,BC Zalgiris (Lithuania),Other Team/Club,1,,,,,,,,,,,,,,,
1052,1628422,Damyean Dotson,2017,2,44,Knicks,Houston,College/University,1,G,76.5,205.2,81.0,5.3,8.5,9.25,31.5,38.0,11.18,3.03,3.13,13.0,24.649596309111878,0.49673202614379086
1053,1628415,Dillon Brooks,2017,2,45,Rockets,Oregon,College/University,1,G,77.0,220.2,78.0,7.5,8.25,9.25,31.0,37.5,11.14,3.24,3.21,16.0,26.109057176589644,0.487012987012987
1054,1628425,Sterling Brown,2017,2,46,76ers,Southern Methodist,College/University,1,,,,,,,,,,,,,,,
1055,1628387,Ike Anigbogu,2017,2,47,Pacers,California-Los Angeles,College/University,1,C,80.5,252.2,90.25,5.4,9.5,10.0,29.5,32.5,12.52,3.48,3.44,11.0,27.359530882296205,0.40372670807453415
1056,1628414,Sindarius Thornwell,2017,2,48,Bucks,South Carolina,College/University,1,G,75.5,211.6,82.0,7.8,8.75,8.75,27.0,30.5,11.48,3.03,3.36,15.0,26.09618876365072,0.40397350993377484
1057,1628427,Vlatko Čančar,2017,2,49,Nuggets,KK Mega Leks (Serbia),Other Team/Club,1,,,,,,,,,,,,,,,
1058,1628406,Mathias Lessort,2017,2,50,76ers,Nanterre 92 (France),Other Team/Club,0,,,,,,,,,,,,,,,
1059,1628420,Monté Morris,2017,2,51,Nuggets,Iowa State,College/University,1,G,73.25,175.2,76.0,6.9,8.25,8.75,28.0,33.5,11.0,3.2,3.19,8.0,22.954834651539333,0.45733788395904434
1060,1628410,Edmond Sumner,2017,2,52,Pelicans,Xavier,College/University,1,G,76.0,176.4,81.0,8.3,8.25,9.0,,,,,,,21.469736842105263,
1061,1628443,Kadeem Allen,2017,2,53,Celtics,Arizona,College/University,1,G,73.0,192.4,81.25,6.4,8.5,8.75,33.0,35.5,11.24,2.98,3.15,7.0,25.381347344717586,0.4863013698630137
1062,1628409,Alec Peters,2017,2,54,Suns,Valparaiso,College/University,1,F,79.25,232.0,82.75,8.8,8.75,10.0,,,,,,,25.968374647971416,
1063,1628430,Nigel Williams-Goss,2017,2,55,Jazz,Gonzaga,College/University,1,G,73.5,190.2,79.25,5.6,8.75,9.25,27.5,34.5,10.42,3.08,3.19,10.0,24.75090934332917,0.46938775510204084
1064,1628444,Jabari Bird,2017,2,56,Celtics,California,College/University,1,,,,,,,,,,,,,,,
1065,1628426,Sasha Vezenkov,2017,2,57,Nets,FC Barcelona Basquet (Spain),Other Team/Club,1,,,,,,,,,,,,,,,
1066,1628445,Ognjen Jaramaz,2017,2,58,Knicks,KK Mega Leks (Serbia),Other Team/Club,0,,,,,,,,,,,,,,,
1067,1628417,Jaron Blossomgame,2017,2,59,Spurs,Clemson,College/University,1,F,77.75,218.6,82.0,5.7,8.75,10.25,31.0,35.5,11.47,3.35,3.17,16.0,25.42170573091676,0.4565916398713826
1068,1628446,Alpha Kaba,2017,2,60,Hawks,KK Mega Leks (Serbia),Other Team/Club,0,,,,,,,,,,,,,,,
1069,1629028,Deandre Ayton,2018,1,1,Suns,Arizona,College/University,1,,,,,,,,,,,,,,,
1070,1628963,Marvin Bagley III,2018,1,2,Kings,Duke,College/University,1,,,,,,,,,,,,,,,
1071,1629029,Luka Dončić,2018,1,3,Hawks,Real Madrid Baloncesto (Spain),Other Team/Club,1,,,,,,,,,,,,,,,
1072,1628991,Jaren Jackson Jr.,2018,1,4,Grizzlies,Michigan State,College/University,1,F,81.75,236.0,89.25,7.2,10.0,10.0,,,,,,,24.825145657398835,
1073,1629027,Trae Young,2018,1,5,Mavericks,Oklahoma,College/University,1,G,72.5,177.8,75.0,5.35,8.0,9.25,,,,,,,23.779957193816887,
1074,1628964,Mo Bamba,2018,1,6,Magic,Texas,College/University,1,C,83.25,225.6,94.0,6.2,9.75,10.25,,,,,,,22.88368368368368,
1075,1628976,Wendell Carter Jr.,2018,1,7,Bulls,Duke,College/University,1,F,80.75,251.4,88.5,7.85,8.5,9.0,,,,,,,27.104134037515934,
1076,1629012,Collin Sexton,2018,1,8,Cavaliers,Alabama,College/University,1,G,72.5,183.0,79.25,5.6,8.25,8.5,,,,,,,24.47543400713436,
1077,1628995,Kevin Knox II,2018,1,9,Knicks,Kentucky,College/University,1,F,79.75,212.6,83.75,4.95,8.75,9.25,,,,,,,23.499423158184374,
1078,1628969,Mikal Bridges,2018,1,10,76ers,Villanova,College/University,1,,,,,,,,,,,,,,,
1079,1628983,Shai Gilgeous-Alexander,2018,1,11,Hornets,Kentucky,College/University,1,G,76.5,180.0,83.5,3.0,9.0,9.0,,,,,,,21.62245290272972,
1080,1628970,Miles Bridges,2018,1,12,Clippers,Michigan State,College/University,1,F,77.25,220.4,81.5,5.9,9.0,9.75,,,,,,,25.963900671337754,
1081,1629010,Jerome Robinson,2018,1,13,Clippers,Boston College,College/University,1,G,76.0,188.4,79.25,6.05,9.0,10.0,,,,,,,22.930263157894736,
1082,1629008,Michael Porter Jr.,2018,1,14,Nuggets,Missouri,College/University,1,F,81.5,211.0,84.25,6.4,8.75,9.25,,,,,,,22.33173999774173,
1083,1628972,Troy Brown Jr.,2018,1,15,Wizards,Oregon,College/University,1,F,77.75,208.0,82.25,7.05,9.0,9.75,26.0,33.0,11.51,3.29,3.33,5.0,24.1889972188046,0.42443729903536975
1084,1629015,Zhaire Smith,2018,1,16,Suns,Texas Tech,College/University,1,G,74.75,198.6,81.75,6.05,8.75,8.25,33.0,41.5,11.02,3.15,3.05,10.0,24.98688828984016,0.5551839464882943
1085,1628978,Donte DiVincenzo,2018,1,17,Bucks,Villanova,College/University,1,G,75.5,200.6,78.0,5.0,8.25,9.0,34.5,42.0,10.72,3.12,3.11,12.0,24.739581597298365,0.5562913907284768
1086,1629022,Lonnie Walker IV,2018,1,18,Spurs,Miami (FL),College/University,1,G,75.75,196.2,82.25,5.65,9.0,9.5,31.5,40.0,10.87,2.91,3.06,12.0,24.03748652092932,0.528052805280528
1087,1628989,Kevin Huerter,2018,1,19,Hawks,Maryland,College/University,1,G,78.25,194.0,79.5,8.6,8.25,8.5,31.0,38.0,10.89,2.97,3.09,9.0,22.273494676887587,0.48562300319488816
1088,1629006,Josh Okogie,2018,1,20,Timberwolves,Georgia Tech,College/University,1,G,75.0,210.8,84.0,5.2,9.0,9.75,33.0,42.0,11.08,3.03,3.04,12.0,26.34531555555556,0.56
1089,1628960,Grayson Allen,2018,1,21,Jazz,Duke,College/University,1,G,75.0,198.0,79.25,5.55,8.25,10.0,32.5,40.5,10.31,3.04,3.15,,24.745600000000003,0.54
1090,1628990,Chandler Hutchison,2018,1,22,Bulls,Boise State,College/University,1,,,,,,,,,,,,,,,
1091,1628988,Aaron Holiday,2018,1,23,Pacers,California-Los Angeles,College/University,1,G,71.75,187.0,79.5,6.4,8.75,8.5,25.5,33.0,10.96,3.22,3.27,,25.53601476283553,0.45993031358885017
