draft_year ,player_slug ,player_name              ,Season  ,Age  ,College    ,G   ,MP     ,Totals_FG ,Totals_FGA ,Totals_3P ,Totals_3PA ,Totals_FT ,Totals_FTA ,Totals_ORB ,Totals_TRB ,Totals_AST ,Totals_STL ,Totals_BLK ,Totals_TOV ,Totals_PF ,Totals_PTS ,Shooting_FG% ,Shooting_3P% ,Shooting_FT% ,Per Game_MP ,Per Game_PTS ,Per Game_TRB ,Per Game_AST
      2018 ,hutchch01   ,Chandler Hutchison       ,2015-16 ,19.0 ,BOISEST    , 31 , 615.0 ,       80 ,       161 ,        3 ,        13 ,       49 ,        77 ,      51.0 ,       127 ,        41 ,      21.0 ,      11.0 ,      31.0 ,     65.0 ,       212 ,       0.497 ,       0.231 ,       0.636 ,       19.8 ,         6.8 ,         4.1 ,         1.3
      2018 ,hutchch01   ,Chandler Hutchison       ,2016-17 ,20.0 ,BOISEST    , 32 ,1014.0 ,      207 ,       418 ,       26 ,        69 ,      117 ,       176 ,      38.0 ,       250 ,        84 ,      39.0 ,       6.0 ,      86.0 ,     87.0 ,       557 ,       0.495 ,       0.377 ,       0.665 ,       31.7 ,        17.4 ,         7.8 ,         2.6
      2018 ,hutchch01   ,Chandler Hutchison       ,2017-18 ,21.0 ,BOISEST    , 31 , 961.0 ,      205 ,       432 ,       46 ,       128 ,      163 ,       224 ,      27.0 ,       238 ,       107 ,      46.0 ,       8.0 ,     104.0 ,     74.0 ,       619 ,       0.475 ,       0.359 ,       0.728 ,       31.0 ,        20.0 ,         7.7 ,         3.5
      2018 ,hutchch01   ,Chandler Hutchison       ,Career  ,     ,           ,123 ,2948.0 ,      523 ,      1098 ,       79 ,       224 ,      353 ,       514 ,     138.0 ,       672 ,       255 ,     120.0 ,      29.0 ,     236.0 ,    268.0 ,      1478 ,       0.476 ,       0.353 ,       0.687 ,       24.0 ,        12.0 ,         5.5 ,         2.1
      2018 ,holidaa01   ,Aaron Holiday            ,2015-16 ,19.0 ,UCLA       , 32 ,1013.0 ,      114 ,       289 ,       39 ,        93 ,       64 ,        88 ,      19.0 ,        96 ,       127 ,      45.0 ,       8.0 ,      92.0 ,    103.0 ,       331 ,       0.394 ,       0.419 ,       0.727 ,       31.7 ,        10.3 ,         3.0 ,         4.0
      2018 ,holidaa01   ,Aaron Holiday            ,2016-17 ,20.0 ,UCLA       , 36 , 952.0 ,      150 ,       309 ,       53 ,       129 ,       88 ,       111 ,      12.0 ,       103 ,       158 ,      39.0 ,       6.0 ,      87.0 ,     81.0 ,       441 ,       0.485 ,       0.411 ,       0.793 ,       26.4 ,        12.3 ,         2.9 ,         4.4
      2018 ,holidaa01   ,Aaron Holiday            ,2017-18 ,21.0 ,UCLA       , 33 ,1244.0 ,      212 ,       460 ,       88 ,       205 ,      159 ,       192 ,      17.0 ,       121 ,       192 ,      42.0 ,       8.0 ,     125.0 ,     87.0 ,       671 ,       0.461 ,       0.429 ,       0.828 ,       37.7 ,        20.3 ,         3.7 ,         5.8
      2018 ,holidaa01   ,Aaron Holiday            ,Career  ,     ,           ,101 ,3209.0 ,      476 ,      1058 ,      180 ,       427 ,      311 ,       391 ,      48.0 ,       320 ,       477 ,     126.0 ,      22.0 ,     304.0 ,    271.0 ,      1443 ,       0.45  ,       0.422 ,       0.795 ,       31.8 ,        14.3 ,         3.2 ,         4.7
      2018 ,wagnemo01   ,Moritz Wagner            ,2015-16 ,18.0 ,MICHIGAN   , 30 , 258.0 ,       37 ,        61 ,        2 ,        12 ,       10 ,        18 ,      20.0 ,        48 ,         4 ,       6.0 ,       6.0 ,      16.0 ,     47.0 ,        86 ,       0.607 ,       0.167 ,       0.556 ,        8.6 ,         2.9 ,         1.6 ,         0.1
      2018 ,wagnemo01   ,Moritz Wagner            ,2016-17 ,19.0 ,MICHIGAN   , 38 , 908.0 ,      168 ,       300 ,       45 ,       114 ,       77 ,       106 ,      51.0 ,       158 ,        20 ,      39.0 ,      14.0 ,      54.0 ,    102.0 ,       458 ,       0.56  ,       0.395 ,       0.726 ,       23.9 ,        12.1 ,         4.2 ,         0.5
      2018 ,wagnemo01   ,Moritz Wagner            ,2017-18 ,20.0 ,MICHIGAN   , 39 ,1078.0 ,      216 ,       409 ,       63 ,       160 ,       75 ,       108 ,      57.0 ,       278 ,        33 ,      38.0 ,      20.0 ,      56.0 ,    120.0 ,       570 ,       0.528 ,       0.394 ,       0.694 ,       27.6 ,        14.6 ,         7.1 ,         0.8
      2018 ,wagnemo01   ,Moritz Wagner            ,Career  ,     ,           ,107 ,2244.0 ,      421 ,       770 ,      110 ,       286 ,      162 ,       232 ,     128.0 ,       484 ,        57 ,      83.0 ,      40.0 ,     126.0 ,    269.0 ,      1114 ,       0.547 ,       0.385 ,       0.698 ,       21.0 ,        10.4 ,         4.5 ,         0.5
      2018 ,shamela01   ,Landry Shamet            ,2015-16 ,18.0 ,WICHITAST  ,  3 ,  53.0 ,        7 ,        16 ,        3 ,        10 ,        9 ,        12 ,       3.0 ,         8 ,         5 ,       5.0 ,       1.0 ,       2.0 ,      8.0 ,        26 ,       0.438 ,       0.3   ,       0.75  ,       17.7 ,         8.7 ,         2.7 ,         1.7
      2018 ,shamela01   ,Landry Shamet            ,2016-17 ,19.0 ,WICHITAST  , 36 , 961.0 ,      135 ,       286 ,       72 ,       164 ,       69 ,        86 ,      22.0 ,       102 ,       117 ,      26.0 ,       7.0 ,      39.0 ,     77.0 ,       411 ,       0.472 ,       0.439 ,       0.802 ,       26.7 ,        11.4 ,         2.8 ,         3.3
      2018 ,shamela01   ,Landry Shamet            ,2017-18 ,20.0 ,WICHITAST  , 32 ,1015.0 ,      154 ,       315 ,       84 ,       190 ,       85 ,       103 ,      14.0 ,       103 ,       166 ,      23.0 ,       6.0 ,      67.0 ,     61.0 ,       477 ,       0.489 ,       0.442 ,       0.825 ,       31.7 ,        14.9 ,         3.2 ,         5.2
      2018 ,shamela01   ,Landry Shamet            ,Career  ,     ,           , 71 ,2029.0 ,      296 ,       617 ,      159 ,       364 ,      163 ,       201 ,      39.0 ,       213 ,       288 ,      54.0 ,      14.0 ,     108.0 ,    146.0 ,       914 ,       0.48  ,       0.437 ,       0.811 ,       28.6 ,        12.9 ,         3.0 ,         4.1
      2018 ,williro04   ,Robert Williams          ,2016-17 ,19.0 ,TEXASAM    , 31 , 801.0 ,      154 ,       276 ,        2 ,        18 ,       59 ,       100 ,      94.0 ,       253 ,        44 ,      21.0 ,      77.0 ,      54.0 ,     57.0 ,       369 ,       0.558 ,       0.111 ,       0.59  ,       25.8 ,        11.9 ,         8.2 ,         1.4
      2018 ,williro04   ,Robert Williams          ,2017-18 ,20.0 ,TEXASAM    , 30 , 769.0 ,      139 ,       220 ,        0 ,        12 ,       33 ,        70 ,      71.0 ,       277 ,        43 ,      24.0 ,      78.0 ,      52.0 ,     66.0 ,       311 ,       0.632 ,       0.0   ,       0.471 ,       25.6 ,        10.4 ,         9.2 ,         1.4
      2018 ,williro04   ,Robert Williams          ,Career  ,     ,           , 61 ,1570.0 ,      293 ,       496 ,        2 ,        30 ,       92 ,       170 ,     165.0 ,       530 ,        87 ,      45.0 ,     155.0 ,     106.0 ,    123.0 ,       680 ,       0.591 ,       0.067 ,       0.541 ,       25.7 ,        11.1 ,         8.7 ,         1.4
      2018 ,evansja02   ,Jacob Evans              ,2015-16 ,18.0 ,CINCY      , 33 , 806.0 ,       94 ,       253 ,       45 ,       135 ,       45 ,        56 ,      36.0 ,       135 ,        54 ,      27.0 ,      27.0 ,      25.0 ,     61.0 ,       278 ,       0.372 ,       0.333 ,       0.804 ,       24.4 ,         8.4 ,         4.1 ,         1.6
      2018 ,evansja02   ,Jacob Evans              ,2016-17 ,19.0 ,CINCY      , 36 ,1138.0 ,      168 ,       355 ,       69 ,       165 ,       82 ,       112 ,      53.0 ,       150 ,        96 ,      46.0 ,      30.0 ,      45.0 ,     76.0 ,       487 ,       0.473 ,       0.418 ,       0.732 ,       31.6 ,        13.5 ,         4.2 ,         2.7
      2018 ,evansja02   ,Jacob Evans              ,2017-18 ,20.0 ,CINCY      , 36 ,1107.0 ,      161 ,       377 ,       60 ,       162 ,       86 ,       114 ,      50.0 ,       170 ,       113 ,      47.0 ,      35.0 ,      63.0 ,     72.0 ,       468 ,       0.427 ,       0.37  ,       0.754 ,       30.8 ,        13.0 ,         4.7 ,         3.1
      2018 ,evansja02   ,Jacob Evans              ,Career  ,     ,           ,105 ,3051.0 ,      423 ,       985 ,      174 ,       462 ,      213 ,       282 ,     139.0 ,       455 ,       263 ,     120.0 ,      92.0 ,     133.0 ,    209.0 ,      1233 ,       0.429 ,       0.377 ,       0.755 ,       29.1 ,        11.7 ,         4.3 ,         2.5
      2018 ,spellom01   ,Omari Spellman           ,2017-18 ,20.0 ,VILLANOVA  , 40 ,1125.0 ,      160 ,       336 ,       65 ,       150 ,       49 ,        70 ,      90.0 ,       321 ,        30 ,      26.0 ,      59.0 ,      40.0 ,     92.0 ,       434 ,       0.476 ,       0.433 ,       0.7   ,       28.1 ,        10.9 ,         8.0 ,         0.8
      2018 ,spellom01   ,Omari Spellman           ,Career  ,     ,           , 40 ,1125.0 ,      160 ,       336 ,       65 ,       150 ,       49 ,        70 ,      90.0 ,       321 ,        30 ,      26.0 ,      59.0 ,      40.0 ,     92.0 ,       434 ,       0.476 ,       0.433 ,       0.7   ,       28.1 ,        10.9 ,         8.0 ,         0.8
      2018 ,carteje01   ,Jevon Carter             ,2014-15 ,19.0 ,WVIRGINIA  , 35 , 832.0 ,       95 ,       264 ,       48 ,       153 ,       47 ,        61 ,      39.0 ,        82 ,        62 ,      67.0 ,       3.0 ,      41.0 ,     67.0 ,       285 ,       0.36  ,       0.314 ,       0.77  ,       23.8 ,         8.1 ,         2.3 ,         1.8
      2018 ,carteje01   ,Jevon Carter             ,2015-16 ,20.0 ,WVIRGINIA  , 35 , 970.0 ,      111 ,       290 ,       44 ,       144 ,       67 ,        90 ,      25.0 ,       100 ,       114 ,      59.0 ,       9.0 ,      58.0 ,     85.0 ,       333 ,       0.383 ,       0.306 ,       0.744 ,       27.7 ,         9.5 ,         2.9 ,         3.3
      2018 ,carteje01   ,Jevon Carter             ,2016-17 ,21.0 ,WVIRGINIA  , 37 ,1184.0 ,      166 ,       378 ,       72 ,       185 ,       96 ,       124 ,      38.0 ,       184 ,       137 ,      92.0 ,       9.0 ,      67.0 ,     95.0 ,       500 ,       0.439 ,       0.389 ,       0.774 ,       32.0 ,        13.5 ,         5.0 ,         3.7
      2018 ,carteje01   ,Jevon Carter             ,2017-18 ,22.0 ,WVIRGINIA  , 37 ,1313.0 ,      215 ,       509 ,       77 ,       196 ,      133 ,       155 ,      29.0 ,       172 ,       246 ,     112.0 ,      13.0 ,      98.0 ,    111.0 ,       640 ,       0.422 ,       0.393 ,       0.858 ,       35.5 ,        17.3 ,         4.6 ,         6.6
      2018 ,carteje01   ,Jevon Carter             ,Career  ,     ,           ,144 ,4299.0 ,      587 ,      1441 ,      241 ,       678 ,      343 ,       430 ,     131.0 ,       538 ,       559 ,     330.0 ,      34.0 ,     264.0 ,    358.0 ,      1758 ,       0.407 ,       0.355 ,       0.798 ,       29.9 ,        12.2 ,         3.7 ,         3.9
      2018 ,brunsja01   ,Jalen Brunson            ,2015-16 ,19.0 ,VILLANOVA  , 40 , 959.0 ,      126 ,       279 ,       49 ,       128 ,       82 ,       106 ,      18.0 ,        70 ,       100 ,      28.0 ,       0.0 ,      72.0 ,     72.0 ,       383 ,       0.452 ,       0.383 ,       0.774 ,       24.0 ,         9.6 ,         1.8 ,         2.5
      2018 ,brunsja01   ,Jalen Brunson            ,2016-17 ,20.0 ,VILLANOVA  , 36 ,1118.0 ,      183 ,       338 ,       42 ,       111 ,      120 ,       137 ,      17.0 ,        93 ,       148 ,      32.0 ,       0.0 ,      74.0 ,     59.0 ,       528 ,       0.541 ,       0.378 ,       0.876 ,       31.1 ,        14.7 ,         2.6 ,         4.1
      2018 ,brunsja01   ,Jalen Brunson            ,2017-18 ,21.0 ,VILLANOVA  , 40 ,1272.0 ,      270 ,       518 ,       86 ,       211 ,      130 ,       162 ,      12.0 ,       122 ,       184 ,      37.0 ,       1.0 ,      71.0 ,     78.0 ,       756 ,       0.521 ,       0.408 ,       0.802 ,       31.8 ,        18.9 ,         3.1 ,         4.6
      2018 ,brunsja01   ,Jalen Brunson            ,Career  ,     ,           ,116 ,3349.0 ,      579 ,      1135 ,      177 ,       450 ,      332 ,       405 ,      47.0 ,       285 ,       432 ,      97.0 ,       1.0 ,     217.0 ,    209.0 ,      1667 ,       0.51  ,       0.393 ,       0.82  ,       28.9 ,        14.4 ,         2.5 ,         3.7
      2018 ,grahade01   ,Devonte' Graham          ,2014-15 ,19.0 ,KANSAS     , 29 , 517.0 ,       46 ,       117 ,       17 ,        40 ,       55 ,        76 ,       8.0 ,        43 ,        61 ,      25.0 ,       0.0 ,      33.0 ,     44.0 ,       164 ,       0.393 ,       0.425 ,       0.724 ,       17.8 ,         5.7 ,         1.5 ,         2.1
      2018 ,grahade01   ,Devonte' Graham          ,2015-16 ,20.0 ,KANSAS     , 38 ,1238.0 ,      144 ,       313 ,       75 ,       170 ,       67 ,        90 ,      13.0 ,       127 ,       140 ,      55.0 ,       5.0 ,      64.0 ,     81.0 ,       430 ,       0.46  ,       0.441 ,       0.744 ,       32.6 ,        11.3 ,         3.3 ,         3.7
      2018 ,grahade01   ,Devonte' Graham          ,2016-17 ,21.0 ,KANSAS     , 36 ,1269.0 ,      157 ,       367 ,       94 ,       242 ,       73 ,        92 ,      17.0 ,       112 ,       149 ,      55.0 ,       7.0 ,      64.0 ,     56.0 ,       481 ,       0.428 ,       0.388 ,       0.793 ,       35.3 ,        13.4 ,         3.1 ,         4.1
      2018 ,grahade01   ,Devonte' Graham          ,2017-18 ,22.0 ,KANSAS     , 39 ,1474.0 ,      199 ,       498 ,      110 ,       271 ,      167 ,       202 ,      24.0 ,       157 ,       282 ,      62.0 ,       2.0 ,     109.0 ,     56.0 ,       675 ,       0.4   ,       0.406 ,       0.827 ,       37.8 ,        17.3 ,         4.0 ,         7.2
      2018 ,grahade01   ,Devonte' Graham          ,Career  ,     ,           ,142 ,4498.0 ,      546 ,      1295 ,      296 ,       723 ,      362 ,       460 ,      62.0 ,       439 ,       632 ,     197.0 ,      14.0 ,     270.0 ,    237.0 ,      1750 ,       0.422 ,       0.409 ,       0.787 ,       31.7 ,        12.3 ,         3.1 ,         4.5
      2018 ,frazime01   ,Melvin Frazier           ,2015-16 ,19.0 ,TULANE     , 34 , 662.0 ,       63 ,       157 ,       18 ,        63 ,       32 ,        62 ,      41.0 ,       107 ,        24 ,      31.0 ,       9.0 ,      38.0 ,     49.0 ,       176 ,       0.401 ,       0.286 ,       0.516 ,       19.5 ,         5.2 ,         3.1 ,         0.7
      2018 ,frazime01   ,Melvin Frazier           ,2016-17 ,20.0 ,TULANE     , 30 , 907.0 ,      117 ,       267 ,       28 ,       106 ,       82 ,       123 ,      39.0 ,       138 ,        46 ,      56.0 ,      14.0 ,      72.0 ,     80.0 ,       344 ,       0.438 ,       0.264 ,       0.667 ,       30.2 ,        11.5 ,         4.6 ,         1.5
      2018 ,frazime01   ,Melvin Frazier           ,2017-18 ,21.0 ,TULANE     , 30 ,1032.0 ,      179 ,       322 ,       35 ,        91 ,       84 ,       118 ,      35.0 ,       168 ,        86 ,      65.0 ,      22.0 ,      77.0 ,     60.0 ,       477 ,       0.556 ,       0.385 ,       0.712 ,       34.4 ,        15.9 ,         5.6 ,         2.9
      2018 ,frazime01   ,Melvin Frazier           ,Career  ,     ,           , 94 ,2601.0 ,      359 ,       746 ,       81 ,       260 ,      198 ,       303 ,     115.0 ,       413 ,       156 ,     152.0 ,      45.0 ,     187.0 ,    189.0 ,       997 ,       0.481 ,       0.312 ,       0.653 ,       27.7 ,        10.6 ,         4.4 ,         1.7
      2018 ,trentga02   ,Gary Trent Jr.           ,2017-18 ,19.0 ,DUKE       , 37 ,1253.0 ,      177 ,       427 ,       97 ,       241 ,       85 ,        97 ,      31.0 ,       157 ,        52 ,      43.0 ,       5.0 ,      38.0 ,     62.0 ,       536 ,       0.415 ,       0.402 ,       0.876 ,       33.9 ,        14.5 ,         4.2 ,         1.4
      2018 ,trentga02   ,Gary Trent Jr.           ,Career  ,     ,           , 37 ,1253.0 ,      177 ,       427 ,       97 ,       241 ,       85 ,        97 ,      31.0 ,       157 ,        52 ,      43.0 ,       5.0 ,      38.0 ,     62.0 ,       536 ,       0.415 ,       0.402 ,       0.876 ,       33.9 ,        14.5 ,         4.2 ,         1.4
      2018 ,thomakh01   ,Khyri Thomas             ,2015-16 ,19.0 ,CREIGHTON  , 34 , 634.0 ,       82 ,       174 ,       23 ,        55 ,       25 ,        48 ,      28.0 ,       125 ,        46 ,      33.0 ,       3.0 ,      37.0 ,     63.0 ,       212 ,       0.471 ,       0.418 ,       0.521 ,       18.6 ,         6.2 ,         3.7 ,         1.4
      2018 ,thomakh01   ,Khyri Thomas             ,2016-17 ,20.0 ,CREIGHTON  , 35 ,1093.0 ,      163 ,       323 ,       46 ,       117 ,       59 ,        77 ,      53.0 ,       202 ,       117 ,      52.0 ,      15.0 ,      69.0 ,     55.0 ,       431 ,       0.505 ,       0.393 ,       0.766 ,       31.2 ,        12.3 ,         5.8 ,         3.3
      2018 ,thomakh01   ,Khyri Thomas             ,2017-18 ,21.0 ,CREIGHTON  , 33 ,1046.0 ,      184 ,       342 ,       62 ,       151 ,       67 ,        85 ,      35.0 ,       144 ,        92 ,      56.0 ,       8.0 ,      59.0 ,     62.0 ,       497 ,       0.538 ,       0.411 ,       0.788 ,       31.7 ,        15.1 ,         4.4 ,         2.8
      2018 ,thomakh01   ,Khyri Thomas             ,Career  ,     ,           ,102 ,2773.0 ,      429 ,       839 ,      131 ,       323 ,      151 ,       210 ,     116.0 ,       471 ,       255 ,     141.0 ,      26.0 ,     165.0 ,    180.0 ,      1140 ,       0.511 ,       0.406 ,       0.719 ,       27.2 ,        11.2 ,         4.6 ,         2.5
      2018 ,vandeja01   ,Jarred Vanderbilt        ,2017-18 ,18.0 ,KENTUCKY   , 14 , 238.0 ,       29 ,        68 ,        0 ,         1 ,       24 ,        38 ,      46.0 ,       110 ,        14 ,       6.0 ,      11.0 ,      15.0 ,     37.0 ,        82 ,       0.426 ,       0.0   ,       0.632 ,       17.0 ,         5.9 ,         7.9 ,         1.0
      2018 ,vandeja01   ,Jarred Vanderbilt        ,Career  ,     ,           , 14 , 238.0 ,       29 ,        68 ,        0 ,         1 ,       24 ,        38 ,      46.0 ,       110 ,        14 ,       6.0 ,      11.0 ,      15.0 ,     37.0 ,        82 ,       0.426 ,       0.0   ,       0.632 ,       17.0 ,         5.9 ,         7.9 ,         1.0
      2018 ,brownbr01   ,Bruce Brown              ,2016-17 ,20.0 ,MIAMIFL    , 33 ,1053.0 ,      134 ,       292 ,       33 ,        95 ,       90 ,       121 ,      48.0 ,       186 ,       106 ,      49.0 ,      18.0 ,      67.0 ,     83.0 ,       391 ,       0.459 ,       0.347 ,       0.744 ,       31.9 ,        11.8 ,         5.6 ,         3.2
      2018 ,brownbr01   ,Bruce Brown              ,2017-18 ,21.0 ,MIAMIFL    , 19 , 640.0 ,       78 ,       188 ,       16 ,        60 ,       44 ,        70 ,      25.0 ,       135 ,        76 ,      25.0 ,      15.0 ,      43.0 ,     43.0 ,       216 ,       0.415 ,       0.267 ,       0.629 ,       33.7 ,        11.4 ,         7.1 ,         4.0
